House_Size,House_Price
3467,456131
2867,196917
1706,626110
1923,213668
3027,501650
1947,240859
2102,339436
2387,486621
2085,353048
2484,652246
2975,578232
3472,563383
1790,203997
1496,306065
1795,181270
2573,615639
2419,309782
1639,670011
1931,517401
2232,656485
1110,528483
1816,350927
897,636736
3310,586130
1393,284680
1922,262093
2137,205115
3336,352707
3488,151808
2360,379319
1508,267751
2930,590116
876,294309
866,238979
1349,258812
2879,663394
2255,381897
2405,229834
3174,231064
2587,296482
1052,191191
2905,425303
2011,323088
926,647837
2123,409445
2301,325802
2645,198653
1605,560010
3458,650721
3146,171034
816,363827
3358,285499
2101,202526
1465,545006
1087,173550
1725,319006
1143,519550
3398,457090
978,321064
1551,697030
2106,559428
2994,450243
2413,697436
2337,546232
2957,520519
1780,494132
1870,404776
2725,305438
3062,355471
1882,456200
1530,274347
1169,514401
1361,343763
3140,177460
3304,418947
2188,233378
1279,267686
1258,344608
983,294092
2549,189716
2520,200824
3173,408468
2801,266249
824,388436
2493,241646
2502,640618
1093,307161
1372,410138
1426,669210
2869,403220
1684,495134
1558,694018
1002,196400
1170,268712
2579,507219
1106,600516
3120,284906
2730,453183
1209,660422
3380,458412
1119,160493
2536,659055
1116,185826
2982,672256
2296,566228
3329,638535
1890,238099
2492,453690
1499,651608
2232,545209
1260,298988
2794,485732
1510,287407
3423,249939
3206,549400
2256,649759
2997,623970
2158,344276
3278,401249
3439,504134
2360,412751
2327,185775
2797,606930
926,645612
1031,541676
2208,503980
2052,410655
3498,274419
1368,230852
3167,364065
1428,699125
2812,546464
2445,313186
2140,385998
1249,391277
3287,465245
1471,581142
2279,575434
2543,240532
1825,585252
1214,397272
2814,348739
2066,602313
2146,216504
2089,390450
826,245854
3081,193923
1589,166809
912,185331
1975,626675
2643,260582
3467,613841
1250,256122
2213,186246
1317,575839
2097,671337
1444,211240
3195,267147
1896,441310
2494,301212
2202,312825
2244,479472
2126,259481
3384,390187
3041,456363
3101,244873
2132,521633
2517,495885
2858,527309
3303,395086
1318,214983
2922,599237
1220,557594
3292,450187
1458,619024
3153,442441
2940,420073
3329,448202
1897,282243
878,287424
2046,511847
1492,185355
1192,192990
2834,596125
2905,357703
2199,259187
2242,280438
1138,327015
1779,492025
3484,421748
2083,644892
2726,344986
2590,399580
1544,334731
2058,210340
2957,488715
3480,699919
3134,176013
2073,567001
1190,460453
3279,500780
1996,630563
2656,573200
1133,359178
2981,237934
1951,515481
1587,686086
2180,538084
1326,359585
2795,672891
2773,690289
2929,297878
2438,489178
1437,434832
3335,186885
1875,441235
1468,407340
1652,396638
2295,629487
1198,193416
1608,177033
1814,210915
3257,270205
3456,405074
2018,571277
2281,231324
1125,335441
1422,286485
2226,572093
3404,521200
2760,409119
2112,295946
2736,564538
3209,608144
1659,574812
1042,193620
1423,181068
2179,553765
3147,683943
2852,652684
1687,561132
2518,455228
1516,622573
1307,473886
2721,377459
1803,419561
1202,368793
1067,568067
2920,532792
2779,605356
2864,246183
2714,464525
1217,415843
1915,398375
3401,279243
1520,284585
1494,348647
1367,333943
805,270439
1776,234957
1432,361099
3233,365063
2342,535745
2856,507460
1136,417788
2712,368288
1696,227882
1189,233101
1013,170955
2510,572974
1886,569325
2647,691654
1419,240356
965,225305
2187,699134
903,178842
1604,312916
1146,564745
1188,340036
994,212815
2909,186751
3389,521670
2749,250701
1567,563082
3318,507237
1033,669206
2470,547752
1905,412843
1873,596495
1954,631493
3348,386432
1893,332544
2028,555125
2460,674608
2744,180398
3149,429639
1627,491401
2099,338068
1778,634546
2745,431365
3434,549299
3305,598487
2954,270181
957,312294
2236,168422
2773,459128
1130,341761
2915,558365
1945,405161
2854,552135
2535,514499
857,515559
2419,227341
2512,526934
1239,659582
3010,266148
3325,250884
3350,585681
2409,672338
2781,517084
1595,326841
1259,283774
2045,554959
1903,570457
1690,625375
2760,274993
1097,555785
3262,511118
3416,182952
1194,335136
1597,358292
1843,623683
2985,226325
2747,285547
1883,153598
2917,393972
3453,273298
1265,403280
2355,564555
1045,697689
942,354811
1284,543689
1794,480257
3081,695265
2545,699824
2695,387598
2313,635456
3145,222635
2626,350090
2463,422590
1457,585899
2624,180588
1912,335093
3418,542603
2107,216484
2345,449416
1438,254767
2763,333042
2465,223267
1501,545320
1438,548779
3105,620497
2025,694342
2043,396263
3243,506244
1853,375711
1110,252054
2117,508873
2191,444276
1188,561057
2882,590515
2488,275859
1765,308536
1923,196791
1883,545999
2017,252521
2338,320084
2026,384134
3281,170197
3369,299831
3118,588139
2893,302800
2597,333879
962,542892
1992,262976
1665,402470
2940,240459
1475,528225
2509,440049
2772,614997
2376,633736
902,477615
2822,570081
2679,235241
3166,335064
2005,405995
1454,459525
2448,343875
1381,531048
1074,689055
3140,599643
1734,623696
960,446355
1700,491302
1950,432773
3310,459071
1139,558140
1405,588657
1023,434972
1465,223139
832,587264
2499,653825
853,501910
852,644322
942,426471
1957,406405
2838,236718
807,269792
3265,182848
1097,234291
3070,484002
3033,199679
1082,292432
3074,351428
3118,338622
1802,573257
2113,477914
2383,579208
2862,203820
2648,178511
1263,275156
3410,520042
2104,302198
3476,328105
1254,363395
984,235432
1851,196839
3085,487772
2678,288584
3355,293086
2031,636059
1440,505030
951,159343
2184,229339
1451,379610
2081,522809
1852,346574
1106,689708
905,221499
3478,241407
3271,528236
1491,522661
1401,297272
2469,672930
1309,613750
3498,609445
3328,673200
3280,429733
1654,489682
2268,510919
854,636873
3061,480855
1126,257343
865,631445
1188,603608
2811,323209
2392,329145
862,257324
3247,284778
1150,508344
2813,274138
869,205323
2725,562602
1527,208248
2898,668991
3377,167726
3193,363060
1304,215339
1847,591588
948,364697
1955,225833
2351,348923
3149,198227
1895,591929
3201,271017
3030,671992
3300,438866
3073,474225
2393,391381
1013,325181
3162,677090
1027,375809
1487,411513
1390,433167
1331,485400
2534,366282
2728,350007
1005,510602
2340,388198
1070,675291
1873,315202
2473,610908
2726,412111
2215,674540
846,221254
2591,194661
2392,248090
1194,266525
1667,472738
2411,403323
1307,470285
1676,445336
2804,360201
1983,649647
1508,303692
1037,638762
2300,642985
1525,531934
1794,277727
2796,536186
2446,609797
1206,260279
2988,511101
974,522698
959,568498
2572,620530
1654,386474
1681,600629
2872,244633
3106,459920
831,517852
1248,250821
1327,333086
2296,316587
1256,329850
836,621222
2204,154368
1668,649954
3064,520845
1405,624242
920,609252
1641,538801
1099,449868
874,536575
1703,380983
2841,387153
3208,349559
3102,451832
2794,282148
1932,320800
3239,576923
3121,578272
3324,327982
803,333245
1769,347617
1771,230153
2631,191265
1060,461036
2978,247310
2182,387329
1997,409179
3094,418348
3132,518340
1382,162312
856,160802
913,244771
1768,377083
2738,216999
1458,416283
2190,401356
3432,283825
2089,211669
1434,647924
1391,390069
999,293556
3004,417667
955,182792
1429,541456
2929,487378
1725,245927
2640,568966
2199,544537
1566,532643
2659,399673
2429,465231
1965,481174
1022,461813
2423,264252
3274,351450
2971,295589
2010,340688
885,483519
2857,632637
1411,355680
1526,567944
1477,491279
1844,363704
2991,379428
2504,293179
3021,226756
3306,321380
1291,581944
995,441863
1293,538452
2541,174874
1655,210216
1027,563351
3140,547589
2412,339412
1129,287347
855,414596
1802,302235
1255,466328
1839,408863
1803,520499
2969,288876
2247,558354
3174,618233
1175,287851
2306,601205
2390,449887
3180,244131
1806,492924
1739,603755
2652,511403
1222,474112
1249,517031
1113,698205
905,642328
2663,600573
2289,259578
951,489212
2846,597415
2472,447264
1731,412875
1469,154852
2640,670135
2901,665461
815,458337
2644,164051
3271,349460
2845,562493
2390,183361
3405,494669
1186,416561
835,679932
1064,460591
2469,179232
2084,424732
3169,357802
1809,541741
2840,183072
2807,346313
1712,426969
801,483180
2608,611038
1091,288769
2267,379624
3488,447227
1734,361151
1819,502604
1586,271104
3328,153780
3500,654509
3183,364390
1038,277463
1280,681281
3233,231750
1077,354486
1983,652372
1293,153592
3238,402202
1131,571903
1674,283559
3055,318590
1661,653389
2481,225287
854,474215
3240,454134
2965,279952
1835,222067
2904,265465
2690,612900
2601,612873
1239,295440
3175,299651
3371,359898
914,472866
2394,499619
1959,674991
1094,208198
1887,164332
3404,454883
1965,544326
3243,259416
1787,319654
2044,415386
2478,587688
1588,627753
2575,463171
1712,393943
1741,364723
2537,459411
3123,373910
807,420737
877,469712
1234,185664
2411,573256
1267,599193
3415,612639
3239,322588
3078,342745
1861,543755
3460,683651
2853,568489
1371,388375
3498,417836
2269,307502
838,447625
800,186153
3091,233570
2457,444694
1496,654744
3401,532316
1329,474321
1374,646809
1394,574065
882,560152
2033,281300
3463,471477
2569,304445
3094,362110
1000,570638
2426,578157
2337,158091
1678,228074
2993,608962
1572,256611
3054,649859
3236,213628
2634,454073
1577,279180
3124,488419
2638,273902
3382,512126
1323,503192
2176,462965
1839,437508
1067,573227
1333,561314
1146,252269
1685,572604
2022,182009
3035,369549
1234,406138
2257,235401
3480,205601
3170,184108
3202,500333
2498,394099
1004,626789
815,168355
1100,545686
2337,376642
2905,300597
1520,199688
3301,371536
3094,605861
1698,585837
894,364508
2624,635734
1104,250310
1236,240194
2662,359001
1882,428180
1304,407167
2303,528010
1374,572386
3242,521604
1559,671789
1488,215658
2206,357588
1896,393829
1198,395644
2085,447986
1372,357090
1401,515312
2706,547757
1332,608386
1819,545876
1354,603041
1745,378111
1959,345287
1293,441007
2953,337565
949,237659
1052,185421
3276,375049
1743,215810
3113,631434
2588,272526
1276,690161
3314,591117
1022,516659
2063,561362
811,411377
2582,320105
2306,523326
3196,659928
2967,654337
1381,339593
3074,594171
1738,176428
1670,648058
1551,653000
1374,230745
2038,470581
2388,627915
2273,522156
2685,361496
1652,150734
3450,605407
934,336647
1546,363920
2747,345561
2729,456296
2345,487641
1759,654550
3038,420198
1973,632408
1063,474444
940,647439
2707,608200
3368,361250
2247,627601
2506,334297
3429,675527
2525,170527
2053,253306
1139,401913
1555,499230
2546,423026
1224,359368
3272,434004
2598,427078
1460,462243
2069,320807
1679,362205
1157,695249
3050,264930
2181,631584
1510,463692
2597,460737
1665,546133
1450,427178
1490,417611
2377,369814
1458,426137
1094,277218
2245,316306
1118,604325
3150,338839
2873,649450
2159,627212
2771,354324
3195,690960
825,311208
2507,225167
1481,230947
3108,634521
2121,255079
1703,577551
2710,502556
3185,369263
3440,567947
1977,383909
2630,651195
2101,624825
1084,310729
2816,568895
2334,477637
967,193041
1745,571645
3217,434682
3360,415607
862,556818
1257,307686
2320,414972
1636,506226
2460,511385
1091,452111
3316,311339
2847,275763
1420,246257
2104,616973
1259,262081
2564,411793
1182,295690
1860,443194
1046,662762
3109,152236
2767,654839
2964,691927
2568,226194
1410,695096
1991,503382
1927,641069
919,259226
2570,598365
2132,628300
1714,444769
2777,348139
2142,283391
2178,363535
2303,254812
3009,585700
1042,461470
3310,438669
1819,491801
2597,594028
1307,377451
3070,407091
2166,183120
1208,612724
2950,646823
1417,458276
1986,175208
2770,414821
3045,164163
2986,330786
1086,674706
2167,634687
864,680525
2220,612691
2618,167903
850,397148
2241,267048
3403,209266
2445,435167
2350,424690
2605,355997
2585,415486
2921,468064
3053,351712
2809,679714
1963,616262
3075,365832
1372,670867
1268,202032
2236,252494
1321,391166
2378,649992
938,311512
1426,498798
1165,562775
1103,678399
2213,565435
1968,281869
1415,654282
3459,454874
1645,614774
2876,332085
1351,466834
3343,431605
1682,495847
2450,662732
2237,351539
1326,352242
1944,536429
1719,256139
1546,638127
1264,245613
2034,525300
3464,424860
2485,323550
1277,543045
1691,220083
3428,199509
1828,594922
3456,448882
3332,612896
1525,607895
1865,280795
824,244253
2275,599338
1047,354665
1808,247615
950,425666
2458,401897
1490,403733
2641,304460
3215,190433
3274,668135
868,526881
2271,350264
3240,374237
943,454120
853,420551
3185,671601
1678,497352
3165,306462
2607,296409
2054,681071
1158,351364
2672,213891
1866,479965
1651,300671
2294,627892
1176,573356
3134,419223
2900,526134
3334,469196
1548,295220
2210,309897
2772,396007
3473,398959
1762,345530
3378,360761
1978,268668
820,660807
3131,397227
2754,594630
3421,256796
1642,330384
2780,502817
2849,342429
3272,664947
810,586920
2313,152680
894,283185
2628,249375
3198,242368
1771,264275
3162,580492
1261,419456
3262,262877
1120,547566
1535,173856
2722,375170
2508,481268
1617,163239
2318,351970
3345,382754
2500,188504
911,363750
2783,214419
3462,323100
2961,383637
1894,346544
1659,493102
1109,201660
2872,695825
2953,660826
1253,609780
2746,422597
2059,272476
1913,602327
1360,605918
2754,396409
2894,250873
919,628453
2387,344697
1260,579063
2861,504099
1975,204706
2601,278669
2941,686663
3226,263023
863,436429
1394,311845
1617,250127
1358,374935
1078,427938
3008,600865
3379,314430
848,251450
1252,585233
1934,222820
1567,463638
3225,572992
1612,355119
1223,229689
1105,681066
1513,451072
1271,637468
899,565168
2212,679600
2362,389659
967,404781
3014,494747
2297,521471
3121,370071
1046,663596
1776,667695
3190,305707
3465,494675
2786,285618
2505,562432
1580,629396
874,637147
1151,176796
1625,565319
2295,235059
1617,599717
1675,343291
3103,344574
3018,442943
3111,490775
1604,578953
2000,515706
2560,590165
1858,686452
2697,155358
1744,227892
3040,532715
849,166106
1839,626204
2521,266532
1228,422589
916,419554
2241,516865
3364,547818
2788,351901
