House_Size,House_Price,Num_Bedrooms,Num_Bathrooms
1156,555447,5,1
2249,1541105,3,4
1950,332333,4,5
1592,841778,2,2
2838,1814664,3,2
3175,113847,7,5
2585,2135961,6,2
3918,1219324,3,1
3810,2768732,6,2
4186,176353,2,4
160,789221,8,1
695,1596602,10,3
3157,2554274,9,5
3115,1245710,9,5
326,1795168,1,4
750,2201518,3,5
3265,496767,8,3
897,2028070,6,5
2578,2400562,8,4
4068,2022511,4,2
3027,2545943,6,2
920,545500,2,2
4012,2628146,1,5
2876,843899,1,4
3140,695868,5,3
2100,1707829,5,3
1527,379771,1,5
1823,1910365,6,4
2718,544379,10,2
535,1615517,10,2
1524,977894,4,2
230,1774243,4,3
2353,1658325,8,4
1260,646248,7,5
349,749608,9,3
273,1957974,10,4
2734,2780846,1,2
1863,1382429,6,3
2167,2510311,4,2
3803,1410172,9,5
2429,2649874,3,5
275,900452,10,3
3240,1695825,3,3
3201,2156206,7,4
378,875226,6,2
807,863507,7,1
625,1037800,6,2
1024,758333,5,1
3634,2278750,1,2
813,959692,4,1
1056,1678012,10,3
843,2691515,5,2
1170,1884474,2,2
549,1426225,10,3
4178,2303684,5,3
1046,2639139,2,5
368,2390935,10,4
660,297804,9,4
2785,202841,7,5
3070,1670646,1,4
1931,1558816,7,5
1828,2069540,2,3
1557,644802,6,3
2364,484572,8,2
1575,308947,8,2
2223,2134925,7,3
2659,1624580,1,3
3255,2432526,4,2
847,1725581,6,2
1035,1546267,3,5
2292,2546542,10,5
3610,656600,1,5
2259,1086981,6,2
2872,809979,2,4
758,1311493,1,4
1576,2149348,8,4
3165,593780,10,2
1516,2168459,10,1
1011,2292798,10,5
3946,644913,1,2
2064,712036,6,1
2139,1097076,7,4
1034,2271815,8,1
2973,685920,8,4
732,359012,9,1
2087,1757577,5,2
1772,2241540,9,2
2704,1958897,7,5
1916,301821,6,5
3119,1495833,2,1
4087,2072850,8,5
2216,1088186,2,1
4120,2508759,6,3
719,374540,3,2
3334,1189630,1,3
2114,2594459,5,1
1845,735544,4,4
2473,620513,5,3
1365,165709,6,2
853,352454,10,2
3830,957247,3,4
885,222369,4,5
2340,917808,10,3
1084,2238564,1,5
3000,2171013,4,4
3425,2612674,3,5
681,1079476,6,1
1692,1550771,1,4
3794,796393,1,1
659,2378779,9,3
2404,1788972,10,5
2258,1752255,1,1
3504,1551868,4,1
1445,570970,9,4
3057,846261,4,4
2934,124892,7,1
1331,474540,1,5
1856,2641848,4,5
968,893726,10,4
2722,982059,7,4
2728,1155333,2,5
3153,2429532,4,3
2902,935336,10,2
3478,1556239,5,4
232,347530,3,1
1914,2312420,7,3
1293,1666474,6,3
915,298012,3,5
1590,2062622,1,4
2664,2370925,5,5
3580,520087,7,4
1693,2686805,2,4
1946,1455516,8,2
379,1766902,6,3
2548,2350501,7,4
182,2438117,8,2
2045,1572586,1,1
3667,1585517,4,4
2627,475844,8,3
3732,1974252,10,5
2103,1324928,6,1
2570,1560492,6,4
1452,2744774,6,2
2817,2730972,3,2
4051,734334,1,1
1831,1025120,7,2
3065,2582185,6,3
3821,2604284,10,1
2815,2747211,10,2
304,2347791,4,1
2434,162608,1,2
3327,1124754,10,4
2971,1243535,1,3
4042,1319923,7,3
1872,120351,8,2
1853,1074823,8,3
685,1340653,10,3
3602,759832,1,4
834,1672463,3,1
3994,2024729,10,4
3169,1330549,2,5
1147,233621,8,2
4199,536073,6,2
2049,2087871,8,1
3863,417518,1,3
2503,959290,10,3
2620,1033908,7,2
893,1704379,2,4
1317,2230302,5,4
2132,677363,7,2
1505,2644492,2,3
1863,1463814,8,5
2246,897275,1,4
3862,1329823,3,5
1010,793816,10,2
2293,309731,9,4
4144,124814,5,5
1760,2132827,9,1
1605,2345969,6,5
2498,2521475,7,3
2661,2717856,2,3
4048,1417684,8,3
1246,593520,4,2
1368,2198599,10,5
1649,600858,1,3
2556,1428052,6,1
2842,1744125,2,1
2449,2158393,7,4
3103,1793017,5,2
3361,165255,6,2
679,1770018,6,2
2609,2494516,7,1
3786,1835757,9,2
534,1978861,2,2
1451,1264010,5,1
2812,2481196,7,1
3594,2612672,4,3
1106,1387101,2,2
1784,314412,10,3
706,220763,3,5
3794,2798921,9,5
2172,673939,1,2
3356,2650401,10,2
1833,2682567,9,3
984,1685853,9,2
249,2402598,9,4
1451,2020369,3,1
3000,1089975,10,4
314,678724,1,2
2515,1575267,5,4
892,949453,5,5
3327,261228,4,2
848,2005266,6,1
222,1559475,8,1
3487,147209,7,2
2317,1395473,1,4
3339,1159702,10,4
2673,2386104,4,4
653,1636477,1,4
801,409193,5,3
4044,2791244,3,3
2381,2690650,3,3
830,2451593,3,2
1027,1100625,6,2
2244,1923053,7,1
156,216650,6,2
2621,890279,5,5
4165,1586860,2,5
2496,1030783,4,3
1556,2575420,9,3
3621,482583,3,1
3954,742974,6,3
1021,364104,5,3
3014,825567,7,5
3417,2259355,4,4
1618,2012816,3,5
2822,244218,2,5
1592,2492052,1,4
2384,663428,8,3
1467,604158,6,1
2079,256496,10,5
322,528826,1,5
2465,1701815,10,5
3539,2012861,7,5
2564,1039317,5,4
3337,2701309,10,1
3930,1982691,1,3
2492,1188761,5,3
1906,2340078,3,5
2294,391035,8,4
1081,2630065,4,2
2338,1150418,6,3
3304,2086727,5,3
1002,766945,5,2
2642,1921647,2,1
904,2186410,9,1
532,996836,1,1
2367,1491912,2,4
2088,2291228,3,1
3709,1398317,3,5
2354,1561912,2,2
2307,1596197,2,4
2563,508191,3,5
1024,834540,6,4
3008,2164258,5,1
3487,2369598,9,4
3598,1943918,7,3
679,2486075,7,3
3273,1496039,1,3
3362,1842748,2,2
4081,1958213,7,1
3226,878303,3,5
369,1987770,4,5
2211,437496,6,5
2250,464567,9,1
3108,842313,1,4
2044,2588179,2,2
2934,519516,8,3
3286,1705855,8,5
3674,561925,4,1
2404,1110949,2,3
2614,2700592,6,3
1457,2119054,1,3
522,2533627,9,4
1831,487232,10,1
2632,2546567,2,4
2793,1234951,5,5
2241,785172,3,3
3829,724359,6,2
1423,200444,6,4
1815,248389,6,4
3769,1335127,3,3
1768,1129195,4,1
1470,427472,5,1
2213,1381710,9,1
4038,200992,6,2
943,246274,1,2
3991,896333,5,4
2376,1469307,1,5
2130,2060124,5,3
3916,2369448,3,5
3463,484394,5,2
3119,1281576,8,3
2498,1223454,4,2
2450,157659,8,1
693,1178038,10,3
1701,1684669,8,5
693,1254066,1,2
3205,747532,5,3
581,453898,2,1
3165,2348352,4,3
3023,1739146,10,2
1613,1010373,3,4
885,2360464,10,3
2440,1279127,7,5
2424,2546038,5,5
289,1851064,1,5
591,224588,9,1
601,2562549,9,4
3322,1227192,10,5
1278,1321168,5,2
2108,1322496,4,4
3204,879006,10,4
3907,1260786,8,3
1043,1048810,6,2
2117,2112736,7,5
4125,1337290,7,5
1527,468647,3,3
352,119598,2,3
2720,1679754,10,5
767,1806427,5,1
2016,152908,6,4
426,1825520,4,1
2366,209838,3,2
825,2360583,4,3
2034,918997,5,3
1110,311047,5,2
1372,1773173,1,1
3513,1553818,7,3
2932,1033715,1,1
2739,2367307,9,4
878,921436,2,5
4133,195385,3,3
3139,2784068,4,2
1384,1829932,4,5
1722,2245166,9,1
2410,457806,6,1
3741,178675,1,3
974,1696057,10,1
1108,1112376,2,5
3873,517853,6,1
3519,859402,5,1
1313,2524370,2,1
1317,591517,6,5
3021,1140928,7,5
2526,2635003,3,3
2260,1178923,7,1
3011,2136489,5,2
2717,628394,4,2
1423,2258942,10,2
1445,410319,6,2
2100,1090189,7,2
4168,2345604,7,5
3594,974745,4,1
3842,1194056,10,5
3458,1107095,10,1
2783,448838,5,4
1277,307349,2,1
946,2795436,1,1
489,1242144,7,3
1721,2028553,3,2
2659,1210187,7,5
3101,1548824,6,4
3194,953430,8,3
359,1432636,7,2
2073,2314516,6,5
2118,1837341,9,2
3030,658540,10,4
2871,1657478,5,2
468,122539,8,5
1537,950217,10,3
1717,974250,5,5
4182,1589429,9,3
1221,313236,2,3
873,2528264,4,5
2137,109418,1,3
431,2546363,6,4
2581,1282098,2,3
2273,231259,1,4
3880,207247,7,3
3788,317924,10,1
3881,846577,4,1
3547,1609232,4,4
566,629321,2,5
3899,1999832,9,4
2921,2403789,6,2
2444,869002,3,4
3956,1338331,5,1
2199,2160675,5,4
2642,638887,10,4
169,330074,7,1
520,2355267,5,3
1905,1065874,1,4
1300,1340264,6,3
3297,613175,5,5
314,1379573,8,5
2436,1025888,9,2
3118,1989479,1,3
1276,1303323,6,1
281,1711930,4,3
2977,874889,10,4
1366,350755,2,2
550,1874566,9,4
1292,199226,3,2
480,2532930,10,1
1013,2774106,10,1
1038,367956,7,2
1284,1407873,10,1
3003,401398,9,1
1523,1288316,7,5
890,972350,4,1
1625,744256,1,4
3588,453541,7,3
1271,559575,9,1
476,758022,4,1
2596,2297785,1,5
2254,2680628,3,5
3357,1851813,10,4
641,1125846,2,1
3948,207848,8,3
436,310767,3,1
902,104676,9,1
4197,347147,1,2
4132,2618157,8,3
2783,2363357,1,5
269,1127826,5,2
3206,219773,7,2
3129,1624242,9,3
1713,2391811,9,3
2458,201970,9,2
499,1375281,5,3
721,2105008,6,4
569,1378988,3,3
2053,1741141,4,1
220,2450331,10,4
3179,1622403,4,4
1227,1895710,2,5
1637,1294426,1,5
294,734894,6,4
1963,333165,10,1
194,2795759,8,4
2372,1811476,7,4
1195,452053,4,2
3250,313663,1,3
1091,1907840,9,1
2194,836932,9,3
3460,1845964,5,3
508,2321322,2,1
3690,1388197,1,3
3568,1395872,2,5
2295,366314,7,5
577,2399722,8,4
1928,1688750,4,1
3820,917791,5,2
888,1282486,10,4
1207,2045783,4,2
1926,2155717,2,4
4110,1010272,9,3
2712,343679,9,5
4094,1763495,8,2
1837,1662273,4,1
1359,1871006,5,2
990,1970060,6,4
596,725433,6,3
3777,1312452,5,1
419,1361256,10,1
1190,1775524,1,4
3789,104055,6,1
4191,580484,5,2
4101,2628248,1,4
1662,1571855,7,3
3251,633148,9,3
1079,1851860,7,2
161,295291,3,3
3563,1158673,8,5
695,1394132,7,2
324,1407167,2,1
309,257163,6,5
2184,1866139,9,3
2851,1048330,2,1
395,2543993,1,4
1574,1443161,1,5
1711,439177,8,5
1690,1953995,7,2
284,689762,8,4
2434,1309340,5,4
4127,1075144,10,2
2857,2145285,3,2
3631,2241386,7,4
3421,2169962,4,1
3789,1127200,7,5
729,761307,5,2
3063,673589,10,2
4127,2729343,6,5
663,2717891,7,1
3184,339197,3,2
3492,1057619,6,4
2629,820828,3,4
2541,2294455,5,5
3245,2588895,9,5
1770,458552,8,1
3967,491969,6,2
504,1962308,5,1
434,2533078,5,3
678,386181,1,1
3453,1868210,7,5
1038,566055,1,2
933,2128301,9,5
310,2200270,5,4
2156,1862510,9,5
2905,2638400,9,4
2039,1469315,1,5
2451,821099,10,2
2529,1799912,3,3
1560,2747061,2,1
1507,2480536,10,1
3144,2741889,10,2
2326,813927,2,1
3697,1057111,10,5
1194,2420987,3,1
2222,2103509,5,4
2308,2527763,2,4
1864,1376598,3,5
1723,2310497,5,2
1366,601759,2,2
1870,2701009,5,4
3290,144206,2,2
1112,1587941,8,4
3009,897325,5,1
3710,1409858,8,3
3027,826693,1,2
2768,846792,4,3
701,2361762,5,1
2267,1615095,1,1
892,1394614,3,5
3777,2146450,9,1
1085,337058,3,4
4087,2390778,7,1
3353,2362264,9,2
373,1320355,3,5
2880,522308,9,4
2646,1530643,3,3
3112,1735018,2,1
3831,151823,10,3
4098,2432852,7,4
1279,2644265,9,4
3373,2646952,3,5
3442,2375164,2,5
238,1985697,6,5
1286,1297772,9,1
1610,2173243,3,3
2687,2035731,6,5
3650,2220176,9,5
3858,895863,7,4
3769,628141,5,2
2043,949876,8,2
798,613260,5,4
1433,1183105,2,4
3121,991339,9,1
3842,1553700,10,2
4003,653998,6,2
1974,746400,8,3
417,2774129,8,1
3182,402678,6,3
2529,2501046,2,4
1226,1400717,5,5
2440,608490,3,3
172,2587029,1,4
1140,1362398,9,1
2267,2707529,10,1
2665,1177860,7,4
3386,1301792,10,1
1298,1893351,7,2
2986,1446433,4,4
2132,1056089,9,5
2092,635097,1,3
895,777523,5,2
1206,441194,9,4
827,2133663,4,1
1811,745675,5,5
1266,1096929,6,5
2136,1004323,9,2
1572,1112136,8,2
2692,1819492,6,4
529,752074,9,5
3606,2019458,9,2
1971,1403752,3,5
707,2643413,3,3
1447,2662008,3,1
3863,591437,7,1
3843,1871263,7,5
1546,605552,1,3
2340,2274329,1,3
3192,335565,2,2
2411,1568913,9,3
2851,1481604,4,2
3222,587451,7,4
2637,1581262,8,2
3133,2727192,9,5
2698,464998,9,4
2553,1857466,3,4
2510,1207697,8,5
378,689920,6,1
2772,1145397,4,2
1870,2163206,2,1
1484,532438,10,5
2874,1762012,4,3
489,187430,10,3
1195,2182338,6,5
314,1602445,3,1
3330,1825759,1,2
1662,2600891,3,3
225,523571,6,3
3546,965360,3,1
3964,1759577,6,1
2606,1409039,5,2
1101,1602202,5,2
1540,1208348,9,5
3970,148397,3,3
3085,1472936,9,5
2640,349207,2,2
3119,1978091,7,3
4038,803180,7,4
2382,2179503,9,3
1055,351220,7,1
3789,1771908,3,5
560,2084463,4,5
3983,2799015,6,2
2943,747570,4,2
2650,1368010,5,1
2746,2772054,8,3
771,336799,7,2
2761,851863,5,2
2869,1762579,6,1
1123,797863,2,3
569,1814189,5,4
3578,2210677,10,3
3331,474160,8,4
4087,2392275,4,1
2241,1516070,8,5
3911,1696761,10,4
399,1345882,10,5
3424,655405,1,3
2580,2462566,8,2
4101,1030160,8,3
635,2536443,6,5
3888,2230634,6,3
3235,740813,1,1
3742,2538008,8,1
1539,1644212,9,2
3717,1570021,7,1
708,1867575,10,1
3764,2013212,5,5
2375,2064513,2,3
3338,2359984,2,3
2901,2081625,3,2
3173,915075,7,3
2258,1922096,10,3
934,2082921,1,5
3946,1595544,7,5
3443,1197252,4,1
4157,1017408,8,4
2787,327460,10,4
2102,2227887,9,3
1516,1793793,4,4
822,1679232,2,3
1747,1463863,8,2
1598,361260,5,2
704,2309959,4,5
3089,810642,10,3
575,770932,6,3
3897,2730063,2,5
2348,2716438,5,4
2933,1353002,4,2
1643,1714474,1,3
3325,1754430,7,4
947,1749309,7,4
2777,735871,3,4
1634,660164,9,1
833,609331,8,3
2586,1268910,1,2
1763,1543604,5,4
806,1843441,1,5
3180,1282697,6,5
1069,2515859,6,2
3384,1518109,7,4
2703,1435222,9,1
3012,1534219,1,4
1686,2783882,1,2
2336,2541098,10,3
2677,652581,7,4
2618,1433525,7,4
4097,2766282,2,4
2760,483300,9,4
231,1290622,2,5
2462,2452144,10,3
2144,2154654,9,4
1793,691371,9,3
1279,854728,3,3
3633,1966184,9,4
2262,2297562,10,5
755,2103968,6,1
3984,246983,1,3
1564,2386086,6,1
2499,495234,4,3
2635,2150775,6,4
2614,2426512,5,5
1841,2045191,5,5
2278,1807570,1,5
1786,1390547,7,3
977,2025209,4,4
2052,2197446,3,5
233,1098991,10,4
3052,946914,2,4
568,1955101,9,3
1709,104073,2,2
2789,381148,3,3
2968,207763,9,4
2933,278994,3,2
3712,1305328,8,2
951,1499854,5,5
2393,711780,3,3
3591,1866874,8,5
190,1674717,8,5
1350,1863469,5,3
385,1311734,6,5
1282,445503,8,5
3001,2278756,9,5
4070,1175183,5,1
3386,2206345,1,4
2270,2051319,1,4
1906,2346474,9,1
154,1478393,10,1
1233,2287876,10,2
3138,1431918,9,2
975,2085176,7,5
2478,700276,7,4
3741,2377624,5,3
3879,1541785,5,3
1551,2531298,2,5
661,2502271,2,2
2723,2474388,9,1
3051,2389678,1,1
1687,1327208,1,5
1145,898027,7,5
1818,852951,1,4
2822,2255201,6,1
2489,2458593,8,5
304,540587,8,1
2539,147041,5,5
593,238494,3,1
4130,1095222,7,5
3121,882681,1,1
1074,617412,8,1
564,1462015,5,5
966,2596827,3,2
249,1150582,9,5
3634,2352325,2,2
3298,931274,2,5
476,1944049,7,3
1566,1208793,9,5
816,2608864,6,5
1909,2151416,4,1
2966,888154,3,5
1128,1797094,9,4
3382,358431,8,1
518,1079302,8,5
3750,316597,4,1
1960,978910,1,5
4053,1178808,1,2
3034,1941116,10,1
2113,2594182,6,1
340,891282,5,3
278,1117096,7,4
3215,1546966,4,2
2543,821797,7,3
1921,2511247,4,2
1722,544982,1,4
3726,2363788,4,1
769,111184,5,1
1188,1902254,10,3
962,882126,8,4
2368,1903300,2,2
3298,2376615,10,1
3091,1792957,7,1
1147,2449406,9,3
3677,135933,2,3
4194,1231666,1,2
1859,1511408,10,1
2184,1383446,7,1
2474,112285,1,2
1964,1361963,10,5
2149,2718213,1,3
3164,1063619,5,4
2981,2454447,2,4
2985,781035,2,4
550,340315,5,1
3195,2776761,5,4
1214,2635387,10,1
498,2775906,1,5
2816,2681245,5,4
2755,1175928,3,2
2702,1681854,1,4
1833,731234,1,2
2181,307083,9,1
1290,572891,9,4
1486,680769,3,1
2595,1443923,9,1
2279,1277856,9,1
246,2095724,4,5
2743,2545743,9,1
2444,846899,6,3
608,1454435,9,5
276,955724,7,3
1523,2191662,10,3
2302,1751374,8,4
2691,616887,7,5
1472,484527,2,3
1726,2571457,2,4
3669,664893,4,4
1794,1504503,7,5
1313,1020120,5,4
4115,2532600,10,3
3967,2689758,2,3
1900,2354417,9,4
1795,450178,6,4
1872,282089,4,3
1354,107970,2,3
3291,287031,9,4
2994,1540818,5,4
2099,162244,1,2
1824,1869653,2,3
2294,1598079,3,3
3594,1811931,3,1
1756,2578626,6,2
758,254356,7,4
1941,1756513,4,2
283,406776,10,1
1558,834562,7,5
572,2728849,2,1
3073,2016459,3,3
2645,2711311,10,2
3227,1268850,9,2
3381,390073,6,3
363,1365882,5,2
660,2192735,4,5
3216,1420024,6,1
2736,669829,7,5
4168,1178397,5,4
357,1465408,9,1
768,2715262,10,4
2360,2480162,4,1
1562,1428862,8,1
218,1152624,9,5
1708,1572476,5,5
4140,215424,3,5
1955,1208535,9,5
2809,2112317,2,4
2071,1582381,8,3
2326,333729,10,1
859,2207666,9,2
3723,1092576,10,3
3497,1601359,4,1
326,1452174,7,4
4000,2319073,9,1
3734,1203326,2,3
2651,1289787,6,2
200,2406122,8,2
3014,364832,9,5
1021,750646,6,3
378,1359987,7,5
1350,2372659,1,3
2915,186260,1,1
3476,1857017,2,2
524,1484679,7,4
3318,1471117,4,1
1920,787046,9,2
3482,1679824,8,4
2008,723367,4,3
2987,1187935,6,4
3015,271038,7,4
3666,316996,10,5
438,2005998,4,3
1615,1551266,10,4
3328,876375,6,3
2539,1377699,2,1
861,358938,9,2
214,2795139,8,1
1390,1771021,5,1
2022,1392135,2,4
3147,1146364,6,3
2272,267764,3,3
3254,1284161,8,5
1729,1259145,7,3
262,2421428,3,3
210,463472,7,1
2621,698719,4,2
3504,2246890,9,2
3160,1103532,3,5
3519,248530,5,1
413,1280050,4,1
2327,768803,9,2
420,1005798,1,3
3667,859849,3,3
3614,1653995,6,3
278,671870,4,3
1627,718784,8,1
3422,2786079,10,3
2625,545320,8,2
3120,504625,1,2
2695,725807,2,5
3216,831830,9,2
3580,2453598,6,5
199,373077,2,4
1712,2089158,6,3
2848,762565,1,2
2008,124345,4,1
1476,939406,6,3
1553,942791,10,4
3299,1718953,2,3
2522,1044599,9,1
2528,736329,8,1
315,1638884,4,3
551,1527855,9,5
3376,201479,5,3
1408,1473427,1,2
1450,2365675,10,5
1138,471298,1,2
3492,1016131,1,1
2041,1856029,7,5
2668,1288983,1,4
539,2420630,9,3
799,2065875,9,4
171,1539759,5,1
985,1613666,1,3
4110,1389465,6,4
3713,2712251,9,2
3210,1787969,10,3
610,644809,2,5
359,1312252,6,5
239,2614679,8,1
4129,2570308,9,2
1143,783458,8,1
3672,1864138,9,1
596,1228186,7,3
721,2469336,8,3
860,2157682,3,1
4022,1173621,2,3
232,136929,2,5
2193,2308815,8,2
2595,702405,8,5
836,485667,9,3
4167,251914,4,1
527,2647263,7,4
3185,653396,7,5
869,1155126,9,1
566,2764767,7,2
1820,502238,6,3
3825,1175139,3,5
2257,2134721,6,1
3250,2271840,5,1
1007,1219508,10,5
2194,221488,4,1
3395,2460713,5,5
3331,314217,1,2
2223,697236,6,1
738,636620,5,2
3128,1371779,3,5
1757,2685213,4,3
691,2746899,6,1
1897,1612895,1,1
1393,1666489,7,2
2474,1110489,10,2
1006,1223287,5,5
2329,351270,9,1
2414,107885,7,1
690,1760261,6,4
1719,1020060,10,4
3396,1717781,1,1
4181,933423,3,1
1764,1194053,7,5
1918,1384875,1,3
4126,1836429,4,5
1049,995671,2,1
1597,2215478,4,2
2887,2673538,6,2
804,752532,6,4
747,1169151,8,4
492,2315577,3,4
2015,2118125,7,2
1433,922371,5,2
3909,781803,5,5
923,482944,2,5
929,1159605,1,4
2268,1739401,5,1
3024,186762,2,1
3234,1504223,4,5
2471,2454015,4,1
3316,777585,10,5
731,324775,2,3
1220,1647377,3,5
2169,2580945,10,3
2466,1105479,8,2
2619,2061091,2,1
3538,1689484,4,4
2952,2254031,9,2
1096,267663,5,2
2716,2566813,7,1
275,2574224,7,2
1958,1804730,8,2
1016,852839,6,4
4043,117711,1,3
1203,2254586,9,1
2246,2108390,8,5
2654,965115,2,2
2741,1435552,8,2
3354,591192,8,1
2390,145777,4,3
162,2787841,9,4
3081,2644399,1,2
2987,2100162,8,1
725,160469,4,4
2066,1462278,7,2
1815,1195316,2,1
677,752753,3,3
2739,1950162,8,5
685,685472,4,3
1028,563494,5,2
1493,517287,7,5
2648,115365,2,4
2702,2095994,2,4
1377,2198728,2,3
3049,613162,8,1
3886,1323757,4,2
1138,1111107,7,5
441,2505025,5,4
2181,1523631,9,4
368,876529,8,4
3613,106087,8,1
1007,138099,3,4
151,2713321,1,4
1661,2705174,6,2
2489,614531,1,5
4141,2229456,8,1
3184,1819890,8,5
2399,1027896,10,2
2026,1980638,7,5
1546,2591897,5,5
1445,1577959,9,2
636,1600894,4,5
1442,1145015,10,4
3780,590467,1,5
2316,894698,2,3
2132,1094030,10,2
157,1845768,10,3
1866,285547,6,2
3976,685917,10,5
4099,391917,10,3
3716,1009651,3,3
349,1279141,3,1
721,2483418,6,4
1147,1650142,2,2
3576,515386,2,3
3116,2532384,6,5
403,1674412,5,3
999,1091382,9,3
1479,102199,3,5
1683,2437634,9,5
192,1203388,10,4
3566,108833,1,2
623,1162199,1,2
2404,1585770,2,3
889,241094,8,5
430,2162781,3,5
3930,477460,4,5
496,2499081,4,4
3316,139397,1,4
1692,1663867,2,4
1953,2738131,8,1
2012,1996381,7,5
998,254539,4,2
2941,698562,9,3
4134,662331,3,4
510,2153605,5,4
1282,1857922,4,1
2699,1270124,3,3
2528,842128,1,2
3014,604919,1,3
1709,673466,5,1
979,1238496,9,5
3996,1080881,5,2
3465,1562750,4,3
2267,2518974,4,3
2785,1716187,3,4
3012,797900,5,1
331,157880,3,2
3514,997293,7,3
2031,167323,10,3
725,2773792,10,1
3158,957259,7,5
3739,2681203,4,1
2918,2447100,10,1
3315,1440938,1,5
3047,815246,3,5
3897,1458047,5,3
1765,2443820,5,3
3175,1626469,7,4
1544,1260593,1,2
307,1438763,3,3
1735,845058,1,1
1145,757754,9,1
2253,2355233,1,4
383,1582760,7,3
649,551478,10,4
1182,2435466,5,4
2983,259448,6,1
3356,1192542,2,3
2073,2601685,9,1
3503,1984475,7,3
490,2776442,9,5
1815,1864134,2,4
3040,2396704,8,3
3473,1764589,3,4
1890,2113473,7,4
983,216392,6,4
461,320742,9,4
1342,1143344,3,5
3142,2127066,7,4
3035,840757,3,2
3008,2104950,5,4
3737,2108974,8,4
1081,1791741,8,1
1176,2671921,8,4
1744,1691486,10,1
387,2577370,8,2
4164,2711099,5,4
2495,1433168,10,1
2937,2254137,7,4
1850,2684927,8,5
3776,2126446,5,1
571,767127,5,4
1857,933600,10,5
2085,1852511,6,5
1240,1854090,6,5
599,1438661,6,4
3091,2005511,6,5
186,2356648,3,3
3032,1562045,4,4
3322,2187823,9,2
1004,412314,9,2
1144,1415103,5,1
3583,2709655,3,2
454,409051,3,4
3799,1329835,5,4
4025,872015,7,4
1154,1842050,10,4
1386,1829570,9,5
165,1618062,7,3
544,1694051,6,2
609,2377912,1,1
3220,1628981,1,3
1277,1943396,7,4
2939,2186074,1,2
376,636682,10,1
379,1592016,10,5
721,2330555,7,1
1055,1778485,9,1
3722,1387120,1,5
1172,1141391,3,4
1880,547776,5,4
2411,2393073,4,1
182,285266,6,5
3413,2247659,1,4
3941,1095155,10,4
3209,1867895,2,3
488,1498328,2,5
368,682951,1,1
2997,202413,10,2
2303,1211895,1,4
4075,1826312,9,4
3953,1877394,5,3
1740,203797,10,2
742,1894312,8,1
2144,2661041,10,1
2585,129020,2,1
3129,1764733,2,1
2210,1927773,2,4
1954,1954172,1,4
2506,2084852,3,4
4107,515322,4,4
4039,1390890,8,3
3611,2553760,2,2
1000,1795827,4,4
3062,844792,6,3
985,144765,5,4
2793,2270444,1,3
388,1214061,8,1
473,326874,8,2
168,1331132,9,4
3144,345313,6,2
156,2215670,9,3
1629,1000003,5,5
1669,1809153,1,2
2355,150933,9,3
399,2032526,7,5
2813,589525,8,1
2484,1816248,2,5
3922,736454,1,5
1189,2723443,1,5
460,1286967,7,2
3326,720069,1,4
3100,1335554,7,2
1944,1382706,5,4
3382,2257362,10,2
281,357236,1,4
1060,2139148,1,1
525,2611762,1,5
3866,2386933,2,3
2034,815548,2,1
3150,1916632,5,2
1551,1567242,6,2
658,1232308,8,4
3000,2228611,3,2
1906,1458270,10,1
2964,912884,7,1
1366,1863349,7,2
4002,2243455,8,4
1691,1277644,4,4
3586,304936,5,1
3295,1066694,9,4
1974,2112609,5,5
185,1106418,5,1
3264,1125543,10,4
3719,1070983,2,1
3094,1086199,6,5
1756,2479888,6,2
1501,2040495,4,5
4040,1786890,1,1
3494,2299999,3,4
3962,2299044,7,4
2433,1522684,10,5
2021,2514762,1,2
3830,2123070,3,4
3048,438152,6,2
2575,875966,7,4
1014,792143,3,2
2331,478713,3,1
4127,298484,4,4
2617,444777,8,4
2959,1479424,9,2
1581,2673761,3,1
1109,1676263,1,3
1743,1386221,7,3
1964,167634,4,5
1275,2121253,2,1
3266,500153,4,1
2488,2348216,6,3
267,1598194,6,4
3653,1408478,8,3
3265,2165185,9,1
2936,2684143,2,3
1088,2658073,3,2
2143,2356515,7,5
1214,1337662,1,5
232,761835,8,3
3660,1917640,6,4
3965,1646718,10,4
3963,403463,3,4
3010,758451,3,2
881,311815,9,3
2499,1123798,3,3
2355,2467085,1,2
2838,1042490,6,1
2410,968143,5,4
227,2577529,8,2
2738,1647758,9,2
1554,2535062,2,2
1768,1874516,6,5
3894,747697,5,4
2386,1509184,2,1
3384,2577400,4,1
2776,310304,1,2
2713,1872544,4,4
2904,2785265,5,4
4180,2550482,3,3
3853,2192100,1,4
583,705912,7,4
2149,2347744,2,2
4177,2013616,8,3
3943,1544365,2,5
2569,2126753,6,5
4193,2134734,10,4
776,476458,7,4
2639,2028623,5,3
994,583847,7,5
3745,2109816,6,5
2333,631939,9,4
2226,197156,7,4
2288,1788888,3,5
512,1972354,10,3
1129,302971,4,3
352,2583130,4,2
599,1650825,4,5
3466,615722,6,5
3848,1769248,2,1
800,1039759,2,1
2142,615280,2,1
3210,1133360,8,1
4090,2788710,9,2
4052,806892,1,1
721,2659547,9,3
3650,335574,10,1
3120,589416,1,2
478,2295869,5,3
4102,2092622,3,2
2993,288559,5,4
3989,751638,1,2
994,2239145,8,5
3928,844967,9,3
3247,587264,1,1
493,2654924,4,2
2525,413915,4,3
3998,1556095,3,3
1181,1848799,6,5
1805,2541037,10,1
1429,2314675,6,2
2975,1366102,5,1
